0.55	3.65314e-06	0.0500038	7.56044e-05	1.3487e-05	1.37297e-05	0.000274614	0.0499999	6.76846e-12	-2.44728e-07	1.85082e-11	-0.0500001	7.56045e-06	-2.42652e-07	2.74614e-05	1e-05	2.44724e-05	0.000122462	0	0	3	1e-05	0
0.56	3.78801e-06	0.0500039	7.83505e-05	1.37317e-05	1.39743e-05	0.000279508	0.0499999	7.14207e-12	-2.44733e-07	1.91802e-11	-0.0500001	7.83506e-06	-2.42543e-07	2.79508e-05	1e-05	2.44728e-05	0.000122462	0	0	3	1e-05	0
0.57	3.92533e-06	0.0500041	8.11456e-05	1.39765e-05	1.42189e-05	0.000284401	0.0499999	7.52921e-12	-2.44737e-07	1.98642e-11	-0.0500001	8.11457e-06	-2.42429e-07	2.84401e-05	1e-05	2.44733e-05	0.000122462	0	0	3	1e-05	0
0.58	4.06509e-06	0.0500042	8.39896e-05	1.42212e-05	1.44635e-05	0.000289295	0.0499999	7.93007e-12	-2.44741e-07	2.05602e-11	-0.0500001	8.39897e-06	-2.42311e-07	2.89295e-05	1e-05	2.44737e-05	0.000122462	0	0	3	1e-05	0
0.59	4.2073e-06	0.0500043	8.68826e-05	1.4466e-05	1.47082e-05	0.000294188	0.0499999	8.34492e-12	-2.44745e-07	2.12682e-11	-0.0500001	8.68827e-06	-2.42189e-07	2.94189e-05	1e-05	2.44741e-05	0.000122462	0	0	3	1e-05	0
0.6	4.35196e-06	0.0500045	8.98245e-05	1.47107e-05	1.49528e-05	0.000299082	0.0499999	8.774e-12	-2.4475e-07	2.19881e-11	-0.0500001	8.98246e-06	-2.42063e-07	2.99082e-05	1e-05	2.44745e-05	0.000122462	0	0	3	1e-05	0
0.61	4.49907e-06	0.0500046	9.28153e-05	1.49554e-05	1.51974e-05	0.000303976	0.0499999	9.21752e-12	-2.44754e-07	2.27201e-11	-0.0500001	9.28154e-06	-2.41933e-07	3.03976e-05	1e-05	2.4475e-05	0.000122462	0	0	3	1e-05	0
0.62	4.64862e-06	0.0500048	9.5855e-05	1.52002e-05	1.5442e-05	0.00030887	0.0499999	9.67575e-12	-2.44759e-07	2.3464e-11	-0.0500001	9.58551e-06	-2.41798e-07	3.0887e-05	1e-05	2.44754e-05	0.000122462	0	0	3	1e-05	0
0.63	4.80063e-06	0.0500049	9.89437e-05	1.5445e-05	1.56866e-05	0.000313763	0.0499999	1.01489e-11	-2.44764e-07	2.42199e-11	-0.0500001	9.89438e-06	-2.41659e-07	3.13764e-05	1e-05	2.44759e-05	0.000122462	0	0	3	1e-05	0
0.64	4.95508e-06	0.0500051	0.000102081	1.56897e-05	1.59313e-05	0.000318657	0.0499999	1.06373e-11	-2.44768e-07	2.49878e-11	-0.0500001	1.02081e-05	-2.41515e-07	3.18658e-05	1e-05	2.44764e-05	0.000122462	0	0	3	1e-05	0
0.65	5.11197e-06	0.0500053	0.000105268	1.59345e-05	1.61759e-05	0.000323551	0.0499998	1.1141e-11	-2.44773e-07	2.57678e-11	-0.0500002	1.05268e-05	-2.41367e-07	3.23552e-05	1e-05	2.44768e-05	0.000122462	0	0	3	1e-05	0
0.66	5.27132e-06	0.0500054	0.000108503	1.61793e-05	1.64205e-05	0.000328445	0.0499998	1.16604e-11	-2.44778e-07	2.65597e-11	-0.0500002	1.08504e-05	-2.41214e-07	3.28446e-05	1e-05	2.44773e-05	0.000122462	0	0	3	1e-05	0
0.67	5.43311e-06	0.0500056	0.000111788	1.6424e-05	1.66651e-05	0.000333339	0.0499998	1.21958e-11	-2.44783e-07	2.73635e-11	-0.0500002	1.11788e-05	-2.41057e-07	3.3334e-05	1e-05	2.44778e-05	0.000122462	0	0	3	1e-05	0
